hostid,groupid,itemid,hostgroup,hostname,itemname
10378,16,33387,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Speed
10378,16,33385,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): State
10378,16,33388,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Up by an administrator
10378,16,42619,Templates/SAN,NetApp FAS3220 SNMP,SNMP agent availability
10378,16,42612,Templates/SAN,NetApp FAS3220 SNMP,SNMP traps (fallback)
10378,16,42613,Templates/SAN,NetApp FAS3220 SNMP,System contact details
10378,16,42614,Templates/SAN,NetApp FAS3220 SNMP,System description
10378,16,42615,Templates/SAN,NetApp FAS3220 SNMP,System location
10378,16,42616,Templates/SAN,NetApp FAS3220 SNMP,System name
10378,16,42617,Templates/SAN,NetApp FAS3220 SNMP,System object ID
10378,16,42618,Templates/SAN,NetApp FAS3220 SNMP,Uptime
10378,16,33372,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Saved by compression percents
10378,16,33373,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Saved by deduplication percents
10378,16,33370,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Total space
10378,16,33369,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Total space available
10378,16,33371,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Total space used
10378,16,33374,Templates/SAN,NetApp FAS3220 SNMP,{#VSERVER}{#FSNAME}: Used space percents
10321,11,30686,Templates/Server hardware,Chassis by IPMI,Discrete sensors discovery
10321,11,30685,Templates/Server hardware,Chassis by IPMI,Get IPMI sensors
10321,11,30688,Templates/Server hardware,Chassis by IPMI,IPMI: {#SENSOR_ID}
10321,11,30689,Templates/Server hardware,Chassis by IPMI,"IPMI: {#SENSOR_ID}, {#SENSOR_UNIT}"
10321,11,30687,Templates/Server hardware,Chassis by IPMI,Threshold sensors discovery
10434,11,36168,Templates/Server hardware,Cisco UCS Manager SNMP,Array controller cache discovery
10434,11,36169,Templates/Server hardware,Cisco UCS Manager SNMP,Array controller discovery
10434,11,36170,Templates/Server hardware,Cisco UCS Manager SNMP,FAN discovery
10434,11,36187,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Bits received
10434,11,36192,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Bits sent
10434,11,36183,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Broadcast packets received
10434,11,36188,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Broadcast packets sent
10434,11,36184,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Inbound packets discarded
10434,11,36185,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Inbound packets with errors
10434,11,36182,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Interface description
10434,11,36195,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Interface type
10434,11,36186,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Multicast packets received
10434,11,36191,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Multicast packets sent
10434,11,36194,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Operational status
10434,11,36189,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Outbound packets discarded
10434,11,36190,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Outbound packets with errors
10434,11,36193,Templates/Server hardware,Cisco UCS Manager SNMP,Interface {#IFNAME}({#IFALIAS}): Speed
10434,11,36171,Templates/Server hardware,Cisco UCS Manager SNMP,Network interface discovery
10434,11,36173,Templates/Server hardware,Cisco UCS Manager SNMP,PSU discovery
10434,11,36172,Templates/Server hardware,Cisco UCS Manager SNMP,Physical disk discovery
10434,11,36167,Templates/Server hardware,Cisco UCS Manager SNMP,SNMP agent availability
10434,11,36166,Templates/Server hardware,Cisco UCS Manager SNMP,SNMP traps (fallback)
10434,11,36160,Templates/Server hardware,Cisco UCS Manager SNMP,System contact details
10434,11,36161,Templates/Server hardware,Cisco UCS Manager SNMP,System description
10434,11,36162,Templates/Server hardware,Cisco UCS Manager SNMP,System location
10434,11,36163,Templates/Server hardware,Cisco UCS Manager SNMP,System name
10434,11,36164,Templates/Server hardware,Cisco UCS Manager SNMP,System object ID
10434,11,36174,Templates/Server hardware,Cisco UCS Manager SNMP,Temperature CPU discovery
10434,11,36175,Templates/Server hardware,Cisco UCS Manager SNMP,Temperature discovery
10434,11,36176,Templates/Server hardware,Cisco UCS Manager SNMP,Unit discovery
10434,11,36165,Templates/Server hardware,Cisco UCS Manager SNMP,Uptime
10434,11,36177,Templates/Server hardware,Cisco UCS Manager SNMP,Virtual disk discovery
10434,11,36178,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISKARRAY_CACHE_LOCATION}: Disk array cache controller battery status
10434,11,36179,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISKARRAY_LOCATION}: Disk array controller model
10434,11,36180,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISKARRAY_LOCATION}: Disk array controller status
10434,11,36199,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISK_LOCATION}: Disk size
10434,11,36196,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISK_LOCATION}: Physical disk media type
10434,11,36197,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISK_LOCATION}: Physical disk model name
10434,11,36198,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISK_LOCATION}: Physical disk serial number
10434,11,36200,Templates/Server hardware,Cisco UCS Manager SNMP,{#DISK_LOCATION}: Physical disk status
10434,11,36181,Templates/Server hardware,Cisco UCS Manager SNMP,{#FAN_LOCATION}: Fan status
10434,11,36201,Templates/Server hardware,Cisco UCS Manager SNMP,{#PSU_LOCATION}: Power supply status
10434,11,36204,Templates/Server hardware,Cisco UCS Manager SNMP,{#SENSOR_LOCATION}.Ambient: Temperature
10434,11,36205,Templates/Server hardware,Cisco UCS Manager SNMP,{#SENSOR_LOCATION}.Front: Temperature
10434,11,36203,Templates/Server hardware,Cisco UCS Manager SNMP,{#SENSOR_LOCATION}.IOH: Temperature
10434,11,36206,Templates/Server hardware,Cisco UCS Manager SNMP,{#SENSOR_LOCATION}.Rear: Temperature
10434,11,36202,Templates/Server hardware,Cisco UCS Manager SNMP,{#SENSOR_LOCATION}: Temperature
10434,11,36207,Templates/Server hardware,Cisco UCS Manager SNMP,{#UNIT_LOCATION}: Hardware model name
10434,11,36208,Templates/Server hardware,Cisco UCS Manager SNMP,{#UNIT_LOCATION}: Hardware serial number
10434,11,36209,Templates/Server hardware,Cisco UCS Manager SNMP,{#UNIT_LOCATION}: Overall system health status
10434,11,36211,Templates/Server hardware,Cisco UCS Manager SNMP,{#VDISK_LOCATION}: Disk size
10434,11,36210,Templates/Server hardware,Cisco UCS Manager SNMP,{#VDISK_LOCATION}: Layout type
10434,11,36212,Templates/Server hardware,Cisco UCS Manager SNMP,{#VDISK_LOCATION}: Status
10304,11,30065,Templates/Server hardware,Cisco UCS SNMP,Array Controller Cache Discovery
10304,11,30064,Templates/Server hardware,Cisco UCS SNMP,Array Controller Discovery
10304,11,30061,Templates/Server hardware,Cisco UCS SNMP,FAN Discovery
10304,11,42621,Templates/Server hardware,Cisco UCS SNMP,ICMP loss
10304,11,42620,Templates/Server hardware,Cisco UCS SNMP,ICMP ping
10304,11,42622,Templates/Server hardware,Cisco UCS SNMP,ICMP response time
10304,11,30059,Templates/Server hardware,Cisco UCS SNMP,PSU Discovery
10304,11,30062,Templates/Server hardware,Cisco UCS SNMP,Physical Disk Discovery
10304,11,42630,Templates/Server hardware,Cisco UCS SNMP,SNMP agent availability
10304,11,42623,Templates/Server hardware,Cisco UCS SNMP,SNMP traps (fallback)
10304,11,42624,Templates/Server hardware,Cisco UCS SNMP,System contact details
10304,11,42625,Templates/Server hardware,Cisco UCS SNMP,System description
10304,11,42626,Templates/Server hardware,Cisco UCS SNMP,System location
10304,11,42627,Templates/Server hardware,Cisco UCS SNMP,System name
10304,11,42628,Templates/Server hardware,Cisco UCS SNMP,System object ID
10304,11,30058,Templates/Server hardware,Cisco UCS SNMP,Temperature CPU Discovery
10304,11,30057,Templates/Server hardware,Cisco UCS SNMP,Temperature Discovery
10304,11,30060,Templates/Server hardware,Cisco UCS SNMP,Unit Discovery
10304,11,42629,Templates/Server hardware,Cisco UCS SNMP,Uptime
10304,11,30063,Templates/Server hardware,Cisco UCS SNMP,Virtual Disk Discovery
10304,11,30085,Templates/Server hardware,Cisco UCS SNMP,{#DISKARRAY_CACHE_LOCATION}: Disk array cache controller battery status
10304,11,30084,Templates/Server hardware,Cisco UCS SNMP,{#DISKARRAY_LOCATION}: Disk array controller model
10304,11,30083,Templates/Server hardware,Cisco UCS SNMP,{#DISKARRAY_LOCATION}: Disk array controller status
10304,11,30079,Templates/Server hardware,Cisco UCS SNMP,{#DISK_LOCATION}: Disk size
10304,11,30078,Templates/Server hardware,Cisco UCS SNMP,{#DISK_LOCATION}: Physical disk media type
10304,11,30077,Templates/Server hardware,Cisco UCS SNMP,{#DISK_LOCATION}: Physical disk model name
10304,11,30076,Templates/Server hardware,Cisco UCS SNMP,{#DISK_LOCATION}: Physical disk status
10304,11,30075,Templates/Server hardware,Cisco UCS SNMP,{#FAN_LOCATION}: Fan status
10304,11,30071,Templates/Server hardware,Cisco UCS SNMP,{#PSU_LOCATION}: Power supply status
10304,11,30066,Templates/Server hardware,Cisco UCS SNMP,{#SENSOR_LOCATION}.Ambient: Temperature
10304,11,30067,Templates/Server hardware,Cisco UCS SNMP,{#SENSOR_LOCATION}.Front: Temperature
10304,11,30069,Templates/Server hardware,Cisco UCS SNMP,{#SENSOR_LOCATION}.IOH: Temperature
10304,11,30068,Templates/Server hardware,Cisco UCS SNMP,{#SENSOR_LOCATION}.Rear: Temperature
10304,11,30070,Templates/Server hardware,Cisco UCS SNMP,{#SENSOR_LOCATION}: Temperature
10304,11,30073,Templates/Server hardware,Cisco UCS SNMP,{#UNIT_LOCATION}: Hardware model name
10304,11,30074,Templates/Server hardware,Cisco UCS SNMP,{#UNIT_LOCATION}: Hardware serial number
10304,11,30072,Templates/Server hardware,Cisco UCS SNMP,{#UNIT_LOCATION}: Overall system health status
10304,11,30082,Templates/Server hardware,Cisco UCS SNMP,{#VDISK_LOCATION}: Disk size
10304,11,30081,Templates/Server hardware,Cisco UCS SNMP,{#VDISK_LOCATION}: Layout type
10304,11,30080,Templates/Server hardware,Cisco UCS SNMP,{#VDISK_LOCATION}: Status
10436,11,36268,Templates/Server hardware,DELL PowerEdge R720 SNMP,Array controller cache discovery
10436,11,36269,Templates/Server hardware,DELL PowerEdge R720 SNMP,Array controller discovery
10436,11,36257,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Firmware version
10436,11,36258,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Hardware model name
10436,11,36259,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Hardware serial number
10436,11,36264,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Operating system
10436,11,36263,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Overall system health status
10436,11,36267,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: SNMP agent availability
10436,11,36266,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: SNMP traps (fallback)
10436,11,36255,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: System contact details
10436,11,36256,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: System description
10436,11,36260,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: System location
10436,11,36261,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: System name
10436,11,36262,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: System object ID
10436,11,36265,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: Uptime
10436,11,36275,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#BATTERY_NAME} Status
10436,11,36276,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#CNTLR_NAME} Model
10436,11,36277,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#CNTLR_NAME} Status
10436,11,36292,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Current state
10436,11,36289,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Layout type
10436,11,36280,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Media type
10436,11,36281,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Model name
10436,11,36290,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Read policy
10436,11,36284,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} S.M.A.R.T. Status
10436,11,36282,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Serial number
10436,11,36283,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Size
10436,11,36291,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Size
10436,11,36293,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Status
10436,11,36285,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Status
10436,11,36294,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#DISK_NAME} Write policy
10436,11,36278,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#FAN_DESCR} Speed
10436,11,36279,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#FAN_DESCR} Status
10436,11,36286,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#PSU_DESCR}
10436,11,36287,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#SENSOR_LOCALE} Status
10436,11,36288,Templates/Server hardware,DELL PowerEdge R720 SNMP,Dell R720: {#SENSOR_LOCALE} Value
10436,11,36270,Templates/Server hardware,DELL PowerEdge R720 SNMP,FAN discovery
10436,11,36272,Templates/Server hardware,DELL PowerEdge R720 SNMP,PSU discovery
10436,11,36271,Templates/Server hardware,DELL PowerEdge R720 SNMP,Physical disk discovery
10436,11,36273,Templates/Server hardware,DELL PowerEdge R720 SNMP,Temperature discovery
10436,11,36274,Templates/Server hardware,DELL PowerEdge R720 SNMP,Virtual disk discovery
10435,11,36219,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Array controller cache discovery
10435,11,36220,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Array controller discovery
10435,11,36215,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Firmware version
10435,11,36213,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Get system
10435,11,36216,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Hardware model name
10435,11,36217,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Hardware serial number
10435,11,36218,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Overall system health status
10435,11,36214,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: Redfish API
10435,11,36227,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#BATTERY_NAME} Status
10435,11,36228,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#CNTLR_NAME} in slot {#SLOT} Status
10435,11,36252,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Current state
10435,11,36231,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Get disk
10435,11,36234,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Get disk
10435,11,36241,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Media type
10435,11,36242,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Model name
10435,11,36249,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} RAID status
10435,11,36250,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Read policy
10435,11,36243,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Serial number
10435,11,36251,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Size
10435,11,36244,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Size
10435,11,36245,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Status
10435,11,36253,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Status
10435,11,36254,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#DISK_NAME} Write policy
10435,11,36230,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#IFNAME} Get interface
10435,11,36240,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#IFNAME} Link status
10435,11,36238,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#IFNAME} Speed
10435,11,36239,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#IFNAME} State
10435,11,36237,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#IFNAME} Status
10435,11,36233,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Get sensor
10435,11,36232,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Get sensor
10435,11,36229,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Get sensor
10435,11,36235,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Speed
10435,11,36247,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Status
10435,11,36236,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Status
10435,11,36246,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Status
10435,11,36248,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Dell R720: {#SENSOR_NAME} Value
10435,11,36221,Templates/Server hardware,DELL PowerEdge R720 by HTTP,FAN discovery
10435,11,36222,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Network interface discovery
10435,11,36224,Templates/Server hardware,DELL PowerEdge R720 by HTTP,PSU discovery
10435,11,36223,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Physical disk discovery
10435,11,36225,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Temperature discovery
10435,11,36226,Templates/Server hardware,DELL PowerEdge R720 by HTTP,Virtual disk discovery
10438,11,36350,Templates/Server hardware,DELL PowerEdge R740 SNMP,Array controller cache discovery
10438,11,36351,Templates/Server hardware,DELL PowerEdge R740 SNMP,Array controller discovery
10438,11,36339,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Firmware version
10438,11,36340,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Hardware model name
10438,11,36341,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Hardware serial number
10438,11,36346,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Operating system
10438,11,36345,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Overall system health status
10438,11,36349,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: SNMP agent availability
10438,11,36348,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: SNMP traps (fallback)
10438,11,36337,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: System contact details
10438,11,36338,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: System description
10438,11,36342,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: System location
10438,11,36343,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: System name
10438,11,36344,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: System object ID
10438,11,36347,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: Uptime
10438,11,36357,Templates/Server hardware,DELL PowerEdge R740 SNMP,Dell R740: {#BATTERY_NAME} Status
